iter	MultiClass
275	0.03412125905
276	0.0339432319
277	0.03380537033
278	0.03368931611
279	0.03354936043
280	0.03339699904
281	0.03324827552
282	0.03311681946
283	0.03292669455
284	0.03279988766
285	0.03264878194
286	0.03252270023
287	0.03237012029
288	0.03227143884
289	0.03216373523
290	0.03202557961
291	0.03190237482
292	0.03177896937
293	0.03167864084
294	0.03151033521
295	0.03143089612
296	0.03131414056
297	0.03120642304
298	0.03108726343
299	0.03096837997
300	0.03084660769
301	0.03069845835
302	0.03058427771
303	0.03045451045
304	0.03036777377
305	0.03022645712
306	0.03009765148
307	0.02999515533
308	0.02985164722
309	0.0297401011
310	0.02961585323
311	0.02946939667
312	0.029374216
313	0.02927526633
314	0.02918571234
315	0.02908668518
316	0.02896304727
317	0.02885970871
318	0.02876278758
319	0.02866396507
320	0.02853425741
321	0.02843194008
322	0.02833985885
323	0.02824307084
324	0.02816230853
325	0.02804657618
326	0.02796510458
327	0.0278491656
328	0.02778568069
329	0.02770206531
330	0.02761618694
331	0.02750112613
332	0.0273810188
333	0.02729378939
334	0.0272297581
335	0.02715535561
336	0.0270701468
337	0.02698114316
338	0.02689209183
339	0.02681817611
340	0.02671726942
341	0.0266439875
342	0.02654117942
343	0.02642820875
344	0.02632736365
345	0.02622647285
346	0.02615589301
347	0.02606358528
348	0.02598752975
349	0.02591032585
350	0.02581927578
351	0.02573112647
352	0.02566216787
353	0.02556775212
354	0.02550850312
355	0.02543508013
356	0.02531834046
357	0.02523583571
358	0.02515356541
359	0.02506458362
360	0.02497815092
361	0.02490954796
362	0.02483397722
363	0.02474869688
364	0.02465823889
365	0.02457806865
366	0.02451064587
367	0.02441655199
368	0.02432429393
369	0.02426782846
370	0.02418158253
371	0.02411186298
372	0.0240251263
373	0.02396833897
374	0.02389992873
375	0.02385074099
376	0.02377574245
377	0.02369948626
378	0.02362847328
379	0.02355246743
380	0.02346946597
381	0.02338604132
382	0.02331639528
383	0.02324432532
384	0.0231672883
385	0.02310568492
386	0.02304202318
387	0.02296453714
388	0.02289973299
389	0.02283834616
390	0.02275562882
391	0.02267666459
392	0.02261149883
393	0.02256743113
394	0.02251027425
395	0.02243024111
396	0.02236040036
397	0.02228797475
398	0.0222209096
399	0.0221501867
400	0.02210277716
401	0.02203961015
402	0.02197820743
403	0.02189838886
404	0.02185267607
405	0.02179695566
406	0.02173828284
407	0.02168286244
408	0.02162628174
409	0.02156422536
410	0.02151518464
411	0.02144631545
412	0.02139084339
413	0.02133349975
414	0.0212714831
415	0.02121502558
416	0.02116497556
417	0.02110910416
418	0.0210603555
419	0.02100152175
420	0.02094984452
421	0.02089805603
422	0.02083056768
423	0.02077614069
424	0.02073422472
425	0.02068738341
426	0.02064718405
427	0.02060784698
428	0.02056161563
429	0.02051898241
430	0.02045688629
431	0.02040633758
432	0.02034809788
433	0.02029753327
434	0.02024310827
435	0.02018824816
436	0.02014130553
437	0.02009205818
438	0.02004696925
439	0.01999666095
440	0.01994664272
441	0.01990588109
442	0.01986260017
443	0.01982227166
444	0.01976888577
445	0.01972150008
446	0.01967088183
447	0.0196068267
448	0.01953948339
449	0.01947814624
450	0.01942435106
451	0.01937178373
452	0.0193141222
453	0.01925589045
454	0.01921711763
455	0.01916013559
456	0.01912327806
457	0.01905998786
458	0.01901554664
459	0.01895442804
460	0.01891182661
461	0.01886268854
462	0.01882357399
463	0.01878889799
464	0.01874382496
465	0.01870244344
466	0.01867045561
467	0.01861888568
468	0.01857391596
469	0.01851987441
470	0.018466266
471	0.01842169364
472	0.01838679314
473	0.0183424592
474	0.01828474601
475	0.01823450327
476	0.01819375555
477	0.01814350684
478	0.01808266838
479	0.01804606915
480	0.01800645192
481	0.01795777281
482	0.01791928609
483	0.01788492203
484	0.01784325441
485	0.01780402263
486	0.01777205269
487	0.01774075031
488	0.01769770583
489	0.01766117811
490	0.01762301524
491	0.01757338643
492	0.01753684282
493	0.01748433113
494	0.01742789745
495	0.01738077402
496	0.0173471729
497	0.0173061649
498	0.01725702286
499	0.01722793579
500	0.01717532078
501	0.01713593403
502	0.01708010435
503	0.01704582373
504	0.01700863242
505	0.01696854631
506	0.01693530877
507	0.01689724723
508	0.01686630646
509	0.01683395505
510	0.01678922574
511	0.01675580144
512	0.01671284636
513	0.01666539212
514	0.01662064195
515	0.01659013033
516	0.01655546824
517	0.01651363273
518	0.01647863785
519	0.01643392543
520	0.01640544335
521	0.01635915935
522	0.01632067263
523	0.01629254818
524	0.01625131766
525	0.01622676253
526	0.01618205309
527	0.01615153452
528	0.01611649195
529	0.01607998212
530	0.01604465743
531	0.01600850224
532	0.01597900192
533	0.01593379478
534	0.01590289176
535	0.01585982641
536	0.01582657099
537	0.01579160293
538	0.01574980418
539	0.01571643154
540	0.01567634741
541	0.01564684113
542	0.01561872959
543	0.01558664242
544	0.0155476133
545	0.01551220417
546	0.01547279259
547	0.01544165711
548	0.01539700329
549	0.01536301374
550	0.01532907287
551	0.01529405018
552	0.01526906888
553	0.01523983677
554	0.01520851652
555	0.0151692152
556	0.01513934731
557	0.01510517399
558	0.01507537365
559	0.01504160166
560	0.0150101612
561	0.01497783264
562	0.01494562626
563	0.0149222374
564	0.01489097873
565	0.01485953132
566	0.01482946277
567	0.0147916466
568	0.01476559838
569	0.01473134756
570	0.01470027665
571	0.01467519701
572	0.01465301116
573	0.01462267339
574	0.01459317406
575	0.01456218263
576	0.01453687052
577	0.01450225413
578	0.01447752714
579	0.01444945335
580	0.01441958348
581	0.01438658436
582	0.01436050534
583	0.01433113416
584	0.01429985563
585	0.01427844167
586	0.01425666809
587	0.01423065662
588	0.01420269509
589	0.01416950027
590	0.01414732933
591	0.01410933634
592	0.01408190727
593	0.01405736009
594	0.01402521928
595	0.01399724483
596	0.0139697969
597	0.01393709282
598	0.01391307016
599	0.0138860027
600	0.01385738055
601	0.01383217176
602	0.01380684177
603	0.0137705783
604	0.01374457578
605	0.013722531
606	0.01370136738
607	0.01367595593
608	0.01364921331
609	0.0136240224
610	0.01360491316
611	0.01357637346
612	0.01355638206
613	0.01352542043
614	0.01350566347
615	0.01347751021
616	0.0134581844
617	0.01343763669
618	0.01341640353
619	0.01339513958
620	0.01337314844
621	0.01335213184
622	0.01332898736
623	0.01330020328
624	0.01328007976
625	0.01325258414
626	0.01322885851
627	0.01320651968
628	0.01318900983
629	0.01316800714
630	0.01314370433
631	0.01312422852
632	0.01310709218
633	0.01308536132
634	0.01305559476
635	0.01302496791
636	0.01299595435
637	0.0129739821
638	0.01294665337
639	0.0129229784
640	0.01290200154
641	0.01286868254
642	0.01285074155
643	0.01282555461
644	0.01280901134
645	0.01278097034
646	0.01276011467
647	0.01273417373
648	0.01271573305
649	0.01269926727
650	0.01267569264
651	0.01264954011
652	0.01263181269
653	0.01260654728
654	0.0125823468
655	0.01255429784
656	0.01253722807
657	0.01251564225
658	0.01249886652
659	0.01247039735
660	0.012447987
661	0.01242707173
662	0.01241212487
663	0.01239147981
664	0.01237007082
665	0.01235030591
666	0.01233192682
667	0.01231488287
668	0.01229082445
669	0.01226339936
670	0.01224629879
671	0.01222810348
672	0.01220007837
673	0.01217593749
674	0.01216125588
675	0.01214485168
676	0.01212370992
677	0.01210894585
678	0.01208710968
679	0.01206747492
680	0.01204627752
681	0.01202310324
682	0.01199758649
683	0.01198005875
684	0.01196136475
685	0.01194529533
686	0.01192925771
687	0.01191582779
688	0.01189687053
689	0.01188027859
690	0.01186299125
691	0.01184660196
692	0.01182426612
693	0.01180386146
694	0.0117812107
695	0.01176426411
696	0.0117486318
697	0.01173156003
698	0.01170658072
699	0.01168959538
700	0.01167518497
701	0.01165532172
702	0.01163591743
703	0.01161369681
704	0.01159478227
705	0.01157978475
706	0.01156287491
707	0.01154485146
708	0.01151906947
709	0.01150576274
710	0.0114936769
711	0.01147469381
712	0.011459138
713	0.01144087315
714	0.01142044167
715	0.01140792569
716	0.01139319539
717	0.0113781174
718	0.01136551499
719	0.01135294735
720	0.01133192082
721	0.01131810745
722	0.01130494873
723	0.01128205955
724	0.0112691462
725	0.0112519145
726	0.01123470863
727	0.01122244398
728	0.01121157904
729	0.01120085319
730	0.01118132671
731	0.01116708318
732	0.01115075747
733	0.01113765637
734	0.01112244427
735	0.01110958556
736	0.01109185219
737	0.01107589205
738	0.01105914712
739	0.01104870836
740	0.01102859477
741	0.01101067464
742	0.01099826793
743	0.01097539663
744	0.01096393267
745	0.0109404405
746	0.01092364788
747	0.01091074745
748	0.01089450916
749	0.01087752283
750	0.01085711122
751	0.01084662875
752	0.01083180805
753	0.0108112216
754	0.01079615553
755	0.01078613202
756	0.01076621016
757	0.01074930827
758	0.01073476473
759	0.01071642637
760	0.01070207755
761	0.01068258087
762	0.01066442728
763	0.01064313253
764	0.01062870721
765	0.01061406334
766	0.01060227156
767	0.01058025161
768	0.01056576272
769	0.01055024763
770	0.0105378747
771	0.01052795251
772	0.01051316659
773	0.01049975753
774	0.01048618555
775	0.01047039628
776	0.01045226256
777	0.01043737531
778	0.01042260925
779	0.01041028897
780	0.01039939026
781	0.01038612326
782	0.01037027438
783	0.01035758654
784	0.01034611066
785	0.01033013364
786	0.01031805873
787	0.01029712955
788	0.01027888457
789	0.01026861072
790	0.01024856766
791	0.0102321734
792	0.01022007366
793	0.01020221512
794	0.01018724442
795	0.01017542481
796	0.01016192635
797	0.01014863451
798	0.01013145049
799	0.01011924446
800	0.01010480523
801	0.01009201308
802	0.01008164783
803	0.01006704171
804	0.01005160213
805	0.01003609598
806	0.01001707117
807	0.01000800232
808	0.009989380836
809	0.009977128108
810	0.009959623218
811	0.009940969944
812	0.009926375747
813	0.009909152985
814	0.009897508224
815	0.009881257017
816	0.00986405015
817	0.009851251046
818	0.009833653768
819	0.009820898374
820	0.009811600049
821	0.00980069836
822	0.009791646401
823	0.009777414799
824	0.009762398402
825	0.009748861194
826	0.009732580185
827	0.00972165068
828	0.009709932407
829	0.009697335958
830	0.00968477428
831	0.009672256311
832	0.009659296274
833	0.009641911586
834	0.009625308712
835	0.009615498781
836	0.009602769216
837	0.0095923841
838	0.0095841676
839	0.009575481216
840	0.009558794896
841	0.00954413116
842	0.009531756242
843	0.009517347813
844	0.009505677223
845	0.0094939212
846	0.009481696288
847	0.009469844898
848	0.009459869067
849	0.009452441335
850	0.00943616728
851	0.009425114592
852	0.009414719542
853	0.009399287899
854	0.009387763341
855	0.009374290705
856	0.009364643693
857	0.009350609779
858	0.00933701098
859	0.009327186147
860	0.009312517444
861	0.009303146601
862	0.009292111794
863	0.009279360374
864	0.009263477723
865	0.009247823556
866	0.009234827757
867	0.009226421515
868	0.009213976065
869	0.009200276931
870	0.009184017777
871	0.009172590574
872	0.009162328641
873	0.009153664112
874	0.009140286843
875	0.009123751521
876	0.009111725291
877	0.009100061655
878	0.009090242783
879	0.009081639846
880	0.009069726864
881	0.009058913589
882	0.009049288432
883	0.00903519392
884	0.009021850427
885	0.009011030197
886	0.009002353748
887	0.008991066615
888	0.008979487419
889	0.008970266581
890	0.008959287405
891	0.008946772416
892	0.008934726318
893	0.008923430244
894	0.008909944693
895	0.008898172776
896	0.008885531624
897	0.008874771992
898	0.008865900834
899	0.008856175343
900	0.008845795194
901	0.008835365375
902	0.008823922276
903	0.008816284935
904	0.008807162444
905	0.008795922001
906	0.008785126607
907	0.008775890867
908	0.008767848214
909	0.008761520187
910	0.008747708797
911	0.008738571405
912	0.008728496234
913	0.008717602491
914	0.008711425463
915	0.008697546522
916	0.008686535557
917	0.008677462737
918	0.008662475149
919	0.008654015263
920	0.008646525939
921	0.008639684319
922	0.008628827333
923	0.008615197738
924	0.008608259757
925	0.008600367109
926	0.008591428399
927	0.008576750755
928	0.008568385243
929	0.008557685216
930	0.008548746506
931	0.00853810509
932	0.008527122935
933	0.008516690135
934	0.008507023255
935	0.008498940865
936	0.008488544822
937	0.00847535034
938	0.008467839162
939	0.008458753427
940	0.008448164662
941	0.008435026805
942	0.0084267507
943	0.008417704701
944	0.008409919341
945	0.008397381504
946	0.008383277059
947	0.008374994993
948	0.008366307616
949	0.008354755243
950	0.008343069752
951	0.008335083723
952	0.008323342601
953	0.008310802281
954	0.008302404483
955	0.008291083574
956	0.00828216821
957	0.00827207466
958	0.008261654278
959	0.008251490196
960	0.008240036666
961	0.008227894704
962	0.00821643422
963	0.008208058278
964	0.008201297621
965	0.008190624913
966	0.008181896309
967	0.008172706763
968	0.008160445591
969	0.008150717616
970	0.008143197993
971	0.008133800328
972	0.008124735455
973	0.008113623659
974	0.008103869359
975	0.008093136549
976	0.008085841934
977	0.00807411323
978	0.008063519994
979	0.00805494835
980	0.00804746151
981	0.008038398623
982	0.008030038079
983	0.008021562298
984	0.008014270663
985	0.008002559344
986	0.007991721233
987	0.007981586456
988	0.007972500722
989	0.007962494592
990	0.007955408096
991	0.007944762707
992	0.007937986652
993	0.007929436862
994	0.007921163738
995	0.007908289631
996	0.007895789544
997	0.007888453702
998	0.0078789711
999	0.007872287432
